province_code,forecast_year,forecast_month,rainfall_mm,n_runs,province,region_en,season,quarter
95,2024,5,97.25068003,5,ยะลา,South,Hot,Q2
96,2024,5,79.8541976,5,นราธิวาส,South,Hot,Q2
10,2024,6,131.87123,6,กรุงเทพมหานคร,Central,Rainy/Monsoon,Q2
11,2024,6,109.2183734,6,สมุทรปราการ,Central,Rainy/Monsoon,Q2
12,2024,6,142.4841275,6,นนทบุรี,Central,Rainy/Monsoon,Q2
13,2024,6,149.3507255,6,ปทุมธานี,Central,Rainy/Monsoon,Q2
14,2024,6,150.3338074,6,พระนครศรีอยุธยา,Central,Rainy/Monsoon,Q2
15,2024,6,152.6905111,6,อ่างทอง,Central,Rainy/Monsoon,Q2
16,2024,6,104.62200109999999,6,ลพบุรี,Central,Rainy/Monsoon,Q2
17,2024,6,134.4201441,6,สิงห์บุรี,Central,Rainy/Monsoon,Q2
18,2024,6,124.497905,6,ชัยนาท,Central,Rainy/Monsoon,Q2
19,2024,6,117.73454020000001,6,สระบุรี,Central,Rainy/Monsoon,Q2
20,2024,6,132.1797869,6,ชลบุรี,East,Rainy/Monsoon,Q2
21,2024,6,237.8695311,6,ระยอง,East,Rainy/Monsoon,Q2
22,2024,6,432.3211678999999,6,จันทบุรี,East,Rainy/Monsoon,Q2
23,2024,6,627.6921074,6,ตราด,East,Rainy/Monsoon,Q2
24,2024,6,180.1316137,6,ฉะเชิงเทรา,East,Rainy/Monsoon,Q2
25,2024,6,195.2783068,6,ปราจีนบุรี,East,Rainy/Monsoon,Q2
26,2024,6,181.6400168,6,นครนายก,East,Rainy/Monsoon,Q2
27,2024,6,153.6560334,6,สระแก้ว,East,Rainy/Monsoon,Q2
30,2024,6,106.6462198,6,นครราชสีมา,Northeast,Rainy/Monsoon,Q2
31,2024,6,106.60595540000001,6,บุรีรัมย์,Northeast,Rainy/Monsoon,Q2
32,2024,6,147.7200325,6,สุรินทร์,Northeast,Rainy/Monsoon,Q2
33,2024,6,171.2977734,6,ศรีสะเกษ,Northeast,Rainy/Monsoon,Q2
34,2024,6,188.7778306,6,อุบลราชธานี,Northeast,Rainy/Monsoon,Q2
35,2024,6,200.9460822,6,ยโสธร,Northeast,Rainy/Monsoon,Q2
36,2024,6,123.9011676,6,ชัยภูมิ,Northeast,Rainy/Monsoon,Q2
37,2024,6,197.6166969,6,อำนาจเจริญ,Northeast,Rainy/Monsoon,Q2
38,2024,6,205.8981933,6,บึงกาฬ,Northeast,Rainy/Monsoon,Q2
39,2024,6,171.2548288,6,หนองบัวลำภู,Northeast,Rainy/Monsoon,Q2
40,2024,6,140.0916852,6,ขอนแก่น,Northeast,Rainy/Monsoon,Q2
41,2024,6,172.65321830000002,6,อุดรธานี,Northeast,Rainy/Monsoon,Q2
42,2024,6,187.3583628,6,เลย,Northeast,Rainy/Monsoon,Q2
43,2024,6,176.0664521,6,หนองคาย,Northeast,Rainy/Monsoon,Q2
44,2024,6,193.8925037,6,มหาสารคาม,Northeast,Rainy/Monsoon,Q2
45,2024,6,212.26340489999998,6,ร้อยเอ็ด,Northeast,Rainy/Monsoon,Q2
46,2024,6,204.6790361,6,กาฬสินธุ์,Northeast,Rainy/Monsoon,Q2
47,2024,6,208.6453334,6,สกลนคร,Northeast,Rainy/Monsoon,Q2
48,2024,6,241.28067769999998,6,นครพนม,Northeast,Rainy/Monsoon,Q2
49,2024,6,211.11020500000004,6,มุกดาหาร,Northeast,Rainy/Monsoon,Q2
50,2024,6,147.4700649,6,เชียงใหม่,North,Rainy/Monsoon,Q2
51,2024,6,127.4384953,6,ลำพูน,North,Rainy/Monsoon,Q2
52,2024,6,124.4691067,6,ลำปาง,North,Rainy/Monsoon,Q2
53,2024,6,154.9009524,6,อุตรดิตถ์,North,Rainy/Monsoon,Q2
54,2024,6,134.5513024,6,แพร่,North,Rainy/Monsoon,Q2
55,2024,6,235.4834471,6,น่าน,North,Rainy/Monsoon,Q2
56,2024,6,209.1183979,6,พะเยา,North,Rainy/Monsoon,Q2
57,2024,6,175.9096324,6,เชียงราย,North,Rainy/Monsoon,Q2
58,2024,6,202.2391812,6,แม่ฮ่องสอน,North,Rainy/Monsoon,Q2
60,2024,6,131.0092041,6,นครสวรรค์,Central,Rainy/Monsoon,Q2
61,2024,6,193.371039,6,อุทัยธานี,Central,Rainy/Monsoon,Q2
62,2024,6,162.6802956,6,กำแพงเพชร,North,Rainy/Monsoon,Q2
63,2024,6,210.5144655,6,ตาก,North,Rainy/Monsoon,Q2
64,2024,6,170.77682130000002,6,สุโขทัย,North,Rainy/Monsoon,Q2
65,2024,6,127.0816565,6,พิษณุโลก,North,Rainy/Monsoon,Q2
66,2024,6,117.6508055,6,พิจิตร,North,Rainy/Monsoon,Q2
67,2024,6,127.2507228,6,เพชรบูรณ์,North,Rainy/Monsoon,Q2
70,2024,6,117.76825030000002,6,ราชบุรี,Central,Rainy/Monsoon,Q2
71,2024,6,301.3120893,6,กาญจนบุรี,Central,Rainy/Monsoon,Q2
72,2024,6,151.5417515,6,สุพรรณบุรี,Central,Rainy/Monsoon,Q2
73,2024,6,143.3691337,6,นครปฐม,Central,Rainy/Monsoon,Q2
74,2024,6,125.6108436,6,สมุทรสาคร,Central,Rainy/Monsoon,Q2
75,2024,6,127.4814492,6,สมุทรสงคราม,Central,Rainy/Monsoon,Q2
76,2024,6,138.574025,6,เพชรบุรี,South,Rainy/Monsoon,Q2
77,2024,6,187.6116823,6,ประจวบคีรีขันธ์,South,Rainy/Monsoon,Q2
80,2024,6,150.0365233,6,นครศรีธรรมราช,South,Rainy/Monsoon,Q2
81,2024,6,333.1430908,6,กระบี่,South,Rainy/Monsoon,Q2
82,2024,6,368.3779213,6,พังงา,South,Rainy/Monsoon,Q2
83,2024,6,378.37169650000004,6,ภูเก็ต,South,Rainy/Monsoon,Q2
84,2024,6,223.1139085,6,สุราษฎร์ธานี,South,Rainy/Monsoon,Q2
85,2024,6,517.6078015,6,ระนอง,South,Rainy/Monsoon,Q2
86,2024,6,283.4753809,6,ชุมพร,South,Rainy/Monsoon,Q2
90,2024,6,113.21354809999998,6,สงขลา,South,Rainy/Monsoon,Q2
91,2024,6,185.6350106,6,สตูล,South,Rainy/Monsoon,Q2
92,2024,6,453.86978849999997,6,ตรัง,South,Rainy/Monsoon,Q2
93,2024,6,249.0409415,6,พัทลุง,South,Rainy/Monsoon,Q2
94,2024,6,93.86666873,6,ปัตตานี,South,Rainy/Monsoon,Q2
95,2024,6,115.691009,6,ยะลา,South,Rainy/Monsoon,Q2
96,2024,6,136.904061,6,นราธิวาส,South,Rainy/Monsoon,Q2
10,2024,7,106.1882582,6,กรุงเทพมหานคร,Central,Rainy/Monsoon,Q3
11,2024,7,106.9213597,6,สมุทรปราการ,Central,Rainy/Monsoon,Q3
12,2024,7,115.4298126,6,นนทบุรี,Central,Rainy/Monsoon,Q3
13,2024,7,119.5281466,6,ปทุมธานี,Central,Rainy/Monsoon,Q3
14,2024,7,119.8319015,6,พระนครศรีอยุธยา,Central,Rainy/Monsoon,Q3
15,2024,7,120.9873316,6,อ่างทอง,Central,Rainy/Monsoon,Q3
16,2024,7,129.9162273,6,ลพบุรี,Central,Rainy/Monsoon,Q3
17,2024,7,102.4494381,6,สิงห์บุรี,Central,Rainy/Monsoon,Q3
18,2024,7,96.99228017,6,ชัยนาท,Central,Rainy/Monsoon,Q3
19,2024,7,109.7582868,6,สระบุรี,Central,Rainy/Monsoon,Q3
20,2024,7,161.2295604,6,ชลบุรี,East,Rainy/Monsoon,Q3
21,2024,7,212.0504491,6,ระยอง,East,Rainy/Monsoon,Q3
22,2024,7,407.4273172,6,จันทบุรี,East,Rainy/Monsoon,Q3
23,2024,7,586.4011764,6,ตราด,East,Rainy/Monsoon,Q3
24,2024,7,221.55162529999998,6,ฉะเชิงเทรา,East,Rainy/Monsoon,Q3
25,2024,7,261.2227245,6,ปราจีนบุรี,East,Rainy/Monsoon,Q3
26,2024,7,186.2709765,6,นครนายก,East,Rainy/Monsoon,Q3
27,2024,7,284.2676875,6,สระแก้ว,East,Rainy/Monsoon,Q3
30,2024,7,162.9104946,6,นครราชสีมา,Northeast,Rainy/Monsoon,Q3
31,2024,7,211.3840981,6,บุรีรัมย์,Northeast,Rainy/Monsoon,Q3
32,2024,7,197.82368669999997,6,สุรินทร์,Northeast,Rainy/Monsoon,Q3
33,2024,7,284.3575034,6,ศรีสะเกษ,Northeast,Rainy/Monsoon,Q3
34,2024,7,347.5865942,6,อุบลราชธานี,Northeast,Rainy/Monsoon,Q3
35,2024,7,296.0595195,6,ยโสธร,Northeast,Rainy/Monsoon,Q3
36,2024,7,163.7441741,6,ชัยภูมิ,Northeast,Rainy/Monsoon,Q3
37,2024,7,318.9368928,6,อำนาจเจริญ,Northeast,Rainy/Monsoon,Q3
38,2024,7,309.4466051,6,บึงกาฬ,Northeast,Rainy/Monsoon,Q3
39,2024,7,184.5983761,6,หนองบัวลำภู,Northeast,Rainy/Monsoon,Q3
40,2024,7,172.4333726,6,ขอนแก่น,Northeast,Rainy/Monsoon,Q3
41,2024,7,236.753686,6,อุดรธานี,Northeast,Rainy/Monsoon,Q3
42,2024,7,155.6929076,6,เลย,Northeast,Rainy/Monsoon,Q3
43,2024,7,259.0180569,6,หนองคาย,Northeast,Rainy/Monsoon,Q3
44,2024,7,209.4768417,6,มหาสารคาม,Northeast,Rainy/Monsoon,Q3
45,2024,7,271.9038933,6,ร้อยเอ็ด,Northeast,Rainy/Monsoon,Q3
46,2024,7,256.6904349,6,กาฬสินธุ์,Northeast,Rainy/Monsoon,Q3
47,2024,7,307.9453887,6,สกลนคร,Northeast,Rainy/Monsoon,Q3
48,2024,7,365.4890046,6,นครพนม,Northeast,Rainy/Monsoon,Q3
49,2024,7,280.8034651,6,มุกดาหาร,Northeast,Rainy/Monsoon,Q3
50,2024,7,220.7105137,6,เชียงใหม่,North,Rainy/Monsoon,Q3
51,2024,7,181.6193965,6,ลำพูน,North,Rainy/Monsoon,Q3
52,2024,7,207.2999747,6,ลำปาง,North,Rainy/Monsoon,Q3
53,2024,7,181.6189274,6,อุตรดิตถ์,North,Rainy/Monsoon,Q3
54,2024,7,205.93724899999998,6,แพร่,North,Rainy/Monsoon,Q3
55,2024,7,320.1499212,6,น่าน,North,Rainy/Monsoon,Q3
56,2024,7,298.9714143,6,พะเยา,North,Rainy/Monsoon,Q3
57,2024,7,293.8108289,6,เชียงราย,North,Rainy/Monsoon,Q3
58,2024,7,226.2314539,6,แม่ฮ่องสอน,North,Rainy/Monsoon,Q3
60,2024,7,148.7423592,6,นครสวรรค์,Central,Rainy/Monsoon,Q3
61,2024,7,170.2546027,6,อุทัยธานี,Central,Rainy/Monsoon,Q3
62,2024,7,124.20940609999998,6,กำแพงเพชร,North,Rainy/Monsoon,Q3
63,2024,7,136.7367637,6,ตาก,North,Rainy/Monsoon,Q3
64,2024,7,103.87134299999998,6,สุโขทัย,North,Rainy/Monsoon,Q3
65,2024,7,152.9633218,6,พิษณุโลก,North,Rainy/Monsoon,Q3
66,2024,7,158.0081397,6,พิจิตร,North,Rainy/Monsoon,Q3
67,2024,7,150.3665343,6,เพชรบูรณ์,North,Rainy/Monsoon,Q3
70,2024,7,120.3207041,6,ราชบุรี,Central,Rainy/Monsoon,Q3
71,2024,7,233.6967506,6,กาญจนบุรี,Central,Rainy/Monsoon,Q3
72,2024,7,146.936274,6,สุพรรณบุรี,Central,Rainy/Monsoon,Q3
73,2024,7,142.0352709,6,นครปฐม,Central,Rainy/Monsoon,Q3
74,2024,7,108.2200692,6,สมุทรสาคร,Central,Rainy/Monsoon,Q3
75,2024,7,109.5400871,6,สมุทรสงคราม,Central,Rainy/Monsoon,Q3
76,2024,7,103.7261327,6,เพชรบุรี,South,Rainy/Monsoon,Q3
77,2024,7,196.96336269999998,6,ประจวบคีรีขันธ์,South,Rainy/Monsoon,Q3
80,2024,7,209.424395,6,นครศรีธรรมราช,South,Rainy/Monsoon,Q3
81,2024,7,362.2038954,6,กระบี่,South,Rainy/Monsoon,Q3
82,2024,7,463.2031077,6,พังงา,South,Rainy/Monsoon,Q3
83,2024,7,448.08624489999994,6,ภูเก็ต,South,Rainy/Monsoon,Q3
84,2024,7,359.8025214,6,สุราษฎร์ธานี,South,Rainy/Monsoon,Q3
85,2024,7,689.1979527,6,ระนอง,South,Rainy/Monsoon,Q3
86,2024,7,429.1324196,6,ชุมพร,South,Rainy/Monsoon,Q3
90,2024,7,121.632798,6,สงขลา,South,Rainy/Monsoon,Q3
91,2024,7,158.0525459,6,สตูล,South,Rainy/Monsoon,Q3
92,2024,7,306.0655147,6,ตรัง,South,Rainy/Monsoon,Q3
93,2024,7,200.1232542,6,พัทลุง,South,Rainy/Monsoon,Q3
94,2024,7,107.2361093,6,ปัตตานี,South,Rainy/Monsoon,Q3
95,2024,7,142.2586674,6,ยะลา,South,Rainy/Monsoon,Q3
96,2024,7,209.4312529,6,นราธิวาส,South,Rainy/Monsoon,Q3
10,2024,8,120.8208785,6,กรุงเทพมหานคร,Central,Rainy/Monsoon,Q3
11,2024,8,125.34426939999999,6,สมุทรปราการ,Central,Rainy/Monsoon,Q3
12,2024,8,118.93307699999998,6,นนทบุรี,Central,Rainy/Monsoon,Q3
13,2024,8,126.6055361,6,ปทุมธานี,Central,Rainy/Monsoon,Q3
14,2024,8,123.2197887,6,พระนครศรีอยุธยา,Central,Rainy/Monsoon,Q3
15,2024,8,132.3575188,6,อ่างทอง,Central,Rainy/Monsoon,Q3
16,2024,8,131.5397558,6,ลพบุรี,Central,Rainy/Monsoon,Q3
17,2024,8,140.7181125,6,สิงห์บุรี,Central,Rainy/Monsoon,Q3
18,2024,8,164.9577246,6,ชัยนาท,Central,Rainy/Monsoon,Q3
19,2024,8,137.0312193,6,สระบุรี,Central,Rainy/Monsoon,Q3
20,2024,8,142.9353941,6,ชลบุรี,East,Rainy/Monsoon,Q3
21,2024,8,131.6843757,6,ระยอง,East,Rainy/Monsoon,Q3
22,2024,8,297.741824,6,จันทบุรี,East,Rainy/Monsoon,Q3
23,2024,8,507.3306559999999,6,ตราด,East,Rainy/Monsoon,Q3
24,2024,8,223.07668679999998,6,ฉะเชิงเทรา,East,Rainy/Monsoon,Q3
25,2024,8,272.2324387,6,ปราจีนบุรี,East,Rainy/Monsoon,Q3
26,2024,8,215.17817520000003,6,นครนายก,East,Rainy/Monsoon,Q3
27,2024,8,190.7185229,6,สระแก้ว,East,Rainy/Monsoon,Q3
30,2024,8,119.1235277,6,นครราชสีมา,Northeast,Rainy/Monsoon,Q3
31,2024,8,159.9070866,6,บุรีรัมย์,Northeast,Rainy/Monsoon,Q3
32,2024,8,154.07759,6,สุรินทร์,Northeast,Rainy/Monsoon,Q3
33,2024,8,196.96922329999998,6,ศรีสะเกษ,Northeast,Rainy/Monsoon,Q3
34,2024,8,229.0915361,6,อุบลราชธานี,Northeast,Rainy/Monsoon,Q3
35,2024,8,208.3619358,6,ยโสธร,Northeast,Rainy/Monsoon,Q3
36,2024,8,155.4987838,6,ชัยภูมิ,Northeast,Rainy/Monsoon,Q3
37,2024,8,222.07517399999998,6,อำนาจเจริญ,Northeast,Rainy/Monsoon,Q3
38,2024,8,292.2250366,6,บึงกาฬ,Northeast,Rainy/Monsoon,Q3
39,2024,8,233.10207520000003,6,หนองบัวลำภู,Northeast,Rainy/Monsoon,Q3
40,2024,8,178.1605147,6,ขอนแก่น,Northeast,Rainy/Monsoon,Q3
41,2024,8,300.8395662,6,อุดรธานี,Northeast,Rainy/Monsoon,Q3
42,2024,8,175.4256829,6,เลย,Northeast,Rainy/Monsoon,Q3
43,2024,8,287.0993164,6,หนองคาย,Northeast,Rainy/Monsoon,Q3
44,2024,8,173.19508800000003,6,มหาสารคาม,Northeast,Rainy/Monsoon,Q3
45,2024,8,189.31968700000002,6,ร้อยเอ็ด,Northeast,Rainy/Monsoon,Q3
46,2024,8,197.64790460000003,6,กาฬสินธุ์,Northeast,Rainy/Monsoon,Q3
47,2024,8,251.7263321,6,สกลนคร,Northeast,Rainy/Monsoon,Q3
48,2024,8,301.4162079,6,นครพนม,Northeast,Rainy/Monsoon,Q3
49,2024,8,219.0113513,6,มุกดาหาร,Northeast,Rainy/Monsoon,Q3
50,2024,8,339.6673547,6,เชียงใหม่,North,Rainy/Monsoon,Q3
51,2024,8,255.129608,6,ลำพูน,North,Rainy/Monsoon,Q3
52,2024,8,257.634051,6,ลำปาง,North,Rainy/Monsoon,Q3
53,2024,8,255.1706002,6,อุตรดิตถ์,North,Rainy/Monsoon,Q3
54,2024,8,321.4633995,6,แพร่,North,Rainy/Monsoon,Q3
55,2024,8,338.5080214,6,น่าน,North,Rainy/Monsoon,Q3
56,2024,8,353.5241161000001,6,พะเยา,North,Rainy/Monsoon,Q3
57,2024,8,398.7169393,6,เชียงราย,North,Rainy/Monsoon,Q3
58,2024,8,416.8379547,6,แม่ฮ่องสอน,North,Rainy/Monsoon,Q3
60,2024,8,196.7591593,6,นครสวรรค์,Central,Rainy/Monsoon,Q3
61,2024,8,195.2314318,6,อุทัยธานี,Central,Rainy/Monsoon,Q3
62,2024,8,214.0479797,6,กำแพงเพชร,North,Rainy/Monsoon,Q3
63,2024,8,226.3281184,6,ตาก,North,Rainy/Monsoon,Q3
64,2024,8,192.7510961,6,สุโขทัย,North,Rainy/Monsoon,Q3
65,2024,8,236.8881509,6,พิษณุโลก,North,Rainy/Monsoon,Q3
66,2024,8,231.234819,6,พิจิตร,North,Rainy/Monsoon,Q3
67,2024,8,153.3568033,6,เพชรบูรณ์,North,Rainy/Monsoon,Q3
70,2024,8,106.6948407,6,ราชบุรี,Central,Rainy/Monsoon,Q3
71,2024,8,192.5492953,6,กาญจนบุรี,Central,Rainy/Monsoon,Q3
72,2024,8,150.1320317,6,สุพรรณบุรี,Central,Rainy/Monsoon,Q3
73,2024,8,114.7150811,6,นครปฐม,Central,Rainy/Monsoon,Q3
74,2024,8,111.6060858,6,สมุทรสาคร,Central,Rainy/Monsoon,Q3
75,2024,8,108.2097391,6,สมุทรสงคราม,Central,Rainy/Monsoon,Q3
76,2024,8,94.72835736,6,เพชรบุรี,South,Rainy/Monsoon,Q3
77,2024,8,131.3097956,6,ประจวบคีรีขันธ์,South,Rainy/Monsoon,Q3
80,2024,8,162.5341225,6,นครศรีธรรมราช,South,Rainy/Monsoon,Q3
81,2024,8,275.2286135,6,กระบี่,South,Rainy/Monsoon,Q3
82,2024,8,302.6919864,6,พังงา,South,Rainy/Monsoon,Q3
83,2024,8,291.3704297,6,ภูเก็ต,South,Rainy/Monsoon,Q3
84,2024,8,222.568505,6,สุราษฎร์ธานี,South,Rainy/Monsoon,Q3
85,2024,8,465.1986804,6,ระนอง,South,Rainy/Monsoon,Q3
86,2024,8,273.0019185,6,ชุมพร,South,Rainy/Monsoon,Q3
90,2024,8,155.8561629,6,สงขลา,South,Rainy/Monsoon,Q3
91,2024,8,194.808283,6,สตูล,South,Rainy/Monsoon,Q3
92,2024,8,369.4253267000001,6,ตรัง,South,Rainy/Monsoon,Q3
93,2024,8,238.9235513,6,พัทลุง,South,Rainy/Monsoon,Q3
94,2024,8,169.5415103,6,ปัตตานี,South,Rainy/Monsoon,Q3
95,2024,8,151.1861914,6,ยะลา,South,Rainy/Monsoon,Q3
96,2024,8,105.9641348,6,นราธิวาส,South,Rainy/Monsoon,Q3
10,2024,9,356.5641332,6,กรุงเทพมหานคร,Central,Rainy/Monsoon,Q3
11,2024,9,390.8508646,6,สมุทรปราการ,Central,Rainy/Monsoon,Q3
12,2024,9,316.8938644,6,นนทบุรี,Central,Rainy/Monsoon,Q3
13,2024,9,320.3436518,6,ปทุมธานี,Central,Rainy/Monsoon,Q3
14,2024,9,315.227906,6,พระนครศรีอยุธยา,Central,Rainy/Monsoon,Q3
15,2024,9,322.2637033,6,อ่างทอง,Central,Rainy/Monsoon,Q3
16,2024,9,244.5800662,6,ลพบุรี,Central,Rainy/Monsoon,Q3
17,2024,9,275.0664116,6,สิงห์บุรี,Central,Rainy/Monsoon,Q3
18,2024,9,251.6963895,6,ชัยนาท,Central,Rainy/Monsoon,Q3
19,2024,9,254.0938353,6,สระบุรี,Central,Rainy/Monsoon,Q3
20,2024,9,336.9433989,6,ชลบุรี,East,Rainy/Monsoon,Q3
21,2024,9,398.8655492,6,ระยอง,East,Rainy/Monsoon,Q3
22,2024,9,442.3251387,6,จันทบุรี,East,Rainy/Monsoon,Q3
23,2024,9,517.2327296,6,ตราด,East,Rainy/Monsoon,Q3
24,2024,9,359.805008,6,ฉะเชิงเทรา,East,Rainy/Monsoon,Q3
25,2024,9,336.6069942,6,ปราจีนบุรี,East,Rainy/Monsoon,Q3
26,2024,9,348.3281195,6,นครนายก,East,Rainy/Monsoon,Q3
27,2024,9,320.9269348,6,สระแก้ว,East,Rainy/Monsoon,Q3
30,2024,9,263.0189038,6,นครราชสีมา,Northeast,Rainy/Monsoon,Q3
31,2024,9,261.014261,6,บุรีรัมย์,Northeast,Rainy/Monsoon,Q3
32,2024,9,271.7734078,6,สุรินทร์,Northeast,Rainy/Monsoon,Q3
33,2024,9,262.0465077,6,ศรีสะเกษ,Northeast,Rainy/Monsoon,Q3
34,2024,9,246.0766642,6,อุบลราชธานี,Northeast,Rainy/Monsoon,Q3
35,2024,9,233.538805,6,ยโสธร,Northeast,Rainy/Monsoon,Q3
36,2024,9,257.4308123,6,ชัยภูมิ,Northeast,Rainy/Monsoon,Q3
37,2024,9,236.1606382,6,อำนาจเจริญ,Northeast,Rainy/Monsoon,Q3
38,2024,9,281.1051134,6,บึงกาฬ,Northeast,Rainy/Monsoon,Q3
39,2024,9,363.0892125,6,หนองบัวลำภู,Northeast,Rainy/Monsoon,Q3
40,2024,9,249.52008450000002,6,ขอนแก่น,Northeast,Rainy/Monsoon,Q3
41,2024,9,293.5291038,6,อุดรธานี,Northeast,Rainy/Monsoon,Q3
42,2024,9,436.230679,6,เลย,Northeast,Rainy/Monsoon,Q3
43,2024,9,308.8498918,6,หนองคาย,Northeast,Rainy/Monsoon,Q3
44,2024,9,233.51521919999996,6,มหาสารคาม,Northeast,Rainy/Monsoon,Q3
45,2024,9,223.1807923,6,ร้อยเอ็ด,Northeast,Rainy/Monsoon,Q3
46,2024,9,238.3074235,6,กาฬสินธุ์,Northeast,Rainy/Monsoon,Q3
47,2024,9,270.1779852,6,สกลนคร,Northeast,Rainy/Monsoon,Q3
48,2024,9,274.2812355,6,นครพนม,Northeast,Rainy/Monsoon,Q3
49,2024,9,229.5040226,6,มุกดาหาร,Northeast,Rainy/Monsoon,Q3
50,2024,9,295.7601722,6,เชียงใหม่,North,Rainy/Monsoon,Q3
51,2024,9,313.0146867,6,ลำพูน,North,Rainy/Monsoon,Q3
52,2024,9,305.4815667,6,ลำปาง,North,Rainy/Monsoon,Q3
53,2024,9,352.2208441,6,อุตรดิตถ์,North,Rainy/Monsoon,Q3
54,2024,9,275.6015932,6,แพร่,North,Rainy/Monsoon,Q3
55,2024,9,226.9760955,6,น่าน,North,Rainy/Monsoon,Q3
56,2024,9,237.92704790000002,6,พะเยา,North,Rainy/Monsoon,Q3
57,2024,9,266.4169655,6,เชียงราย,North,Rainy/Monsoon,Q3
58,2024,9,268.0846358,6,แม่ฮ่องสอน,North,Rainy/Monsoon,Q3
60,2024,9,233.17751770000004,6,นครสวรรค์,Central,Rainy/Monsoon,Q3
