year,province,district,events,affected_people,affected_households,housing_units,agriculture_rai,deaths
2024,ลำปาง,สบปราบ,13,795,313,318,0.0,0
2024,ลำปาง,ห้างฉัตร,17,0,0,0,0.0,2
2024,ลำปาง,เกาะคา,51,300,150,0,0.0,0
2024,ลำปาง,เถิน,34,1834,928,702,0.0,0
2024,ลำปาง,เมืองปาน,96,0,231,72,10.5,0
2024,ลำปาง,เมืองลำปาง,108,0,0,82,0.0,0
2024,ลำปาง,เสริมงาม,44,0,0,2,0.0,0
2024,ลำปาง,แจ้ห่ม,108,10,488,88,16.0,0
2024,ลำปาง,แม่ทะ,23,1,1,98,2.0,0
2024,ลำปาง,แม่พริก,25,745,604,336,0.0,0
2024,ลำปาง,แม่เมาะ,18,0,0,22,0.0,0
2024,ลำพูน,บ้านธิ,20,0,0,0,0.0,0
2024,ลำพูน,ป่าซาง,36,0,0,2,0.0,0
2024,ลำพูน,ลี้,21,0,0,0,0.0,0
2024,ลำพูน,เมืองลำพูน,78,0,0,0,0.0,0
2024,ลำพูน,เวียงหนองล่อง,20,0,0,0,0.0,0
2024,ลำพูน,แม่ทา,31,0,0,1933,50.0,0
2024,ศรีสะเกษ,เมืองศรีสะเกษ,2,39,39,0,310.0,0
2024,ศรีสะเกษ,โพธิ์ศรีสุวรรณ,1,12,4,0,0.0,0
2024,สกลนคร,กุดบาก,7,210,180,0,1162.0,0
2024,สกลนคร,กุสุมาลย์,7,73,73,0,370.0,0
2024,สกลนคร,คำตากล้า,33,512,512,0,4555.0,0
2024,สกลนคร,นิคมน้ำอูน,15,90,90,0,454.0,0
2024,สกลนคร,บ้านม่วง,41,1048,948,0,7928.0,0
2024,สกลนคร,พรรณานิคม,38,594,596,0,4290.0,0
2024,สกลนคร,พังโคน,28,196,196,0,1120.0,0
2024,สกลนคร,วานรนิวาส,74,2821,1227,0,9650.8,0
2024,สกลนคร,วาริชภูมิ,9,135,63,0,504.0,0
2024,สกลนคร,สว่างแดนดิน,34,524,542,0,1125.0,0
2024,สกลนคร,ส่องดาว,9,1998,702,0,1998.0,0
2024,สกลนคร,อากาศอำนวย,50,1923,2252,0,18945.0,0
2024,สกลนคร,เจริญศิลป์,15,315,315,0,2400.0,0
2024,สกลนคร,เมืองสกลนคร,9,344,259,0,13548.0,0
2024,สกลนคร,โพนนาแก้ว,2,29,29,0,202.0,0
2024,สงขลา,กระแสสินธุ์,35,4407,2828,0,0.0,0
2024,สงขลา,คลองหอยโข่ง,36,18127,7943,0,0.0,0
2024,สงขลา,ควนเนียง,46,24940,6235,0,0.0,0
2024,สงขลา,จะนะ,241,98171,61758,0,400.0,1
2024,สงขลา,นาทวี,92,0,25139,0,0.0,1
2024,สงขลา,นาหม่อม,29,4763,1755,0,0.0,0
2024,สงขลา,บางกล่ำ,58,18813,10505,0,0.0,0
2024,สงขลา,ระโนด,118,20283,19796,0,0.0,0
2024,สงขลา,รัตภูมิ,63,47941,19892,0,0.0,0
2024,สงขลา,สทิงพระ,72,21605,19439,0,0.0,0
2024,สงขลา,สะบ้าย้อย,100,22186,6100,40,204.0,1
2024,สงขลา,สะเดา,82,28362,25950,0,0.0,2
2024,สงขลา,สิงหนคร,89,46208,29992,0,0.0,0
2024,สงขลา,หาดใหญ่,206,194511,76647,0,0.0,3
2024,สงขลา,เทพา,67,57909,15106,0,0.0,3
2024,สงขลา,เมืองสงขลา,102,98216,38494,0,0.0,0
2024,สตูล,ควนกาหลง,10,299,61,0,0.0,0
2024,สตูล,ควนโดน,41,5008,2522,0,0.0,0
2024,สตูล,ทุ่งหว้า,9,125,31,0,0.0,0
2024,สตูล,ท่าแพ,11,636,244,0,0.0,0
2024,สตูล,มะนัง,43,315,105,0,0.0,0
2024,สตูล,ละงู,80,6441,1696,0,0.0,0
2024,สตูล,เมืองสตูล,148,33798,11266,0,4.75,0
2024,สมุทรปราการ,พระประแดง,1,0,0,0,0.0,0
2024,สมุทรสาคร,กระทุ่มแบน,9,0,0,69,0.0,0
2024,สมุทรสาคร,เมืองสมุทรสาคร,26,0,0,710,80.0,0
2024,สระบุรี,มวกเหล็ก,18,0,0,2,6.0,0
2024,สระบุรี,วิหารแดง,14,0,0,69,120.0,0
2024,สระบุรี,หนองแซง,12,0,0,0,890.0,0
2024,สระบุรี,เฉลิมพระเกียรติ,1,0,0,2,0.0,0
2024,สระบุรี,เมืองสระบุรี,24,0,0,63,814.0,0
2024,สระบุรี,แก่งคอย,3,0,0,15,0.0,0
2024,สระแก้ว,คลองหาด,6,0,0,0,0.0,0
2024,สระแก้ว,อรัญประเทศ,3,0,0,0,0.0,0
2024,สิงห์บุรี,พรหมบุรี,2,25,9,9,0.0,0
2024,สิงห์บุรี,อินทร์บุรี,29,1239,441,441,0.0,0
2024,สิงห์บุรี,เมืองสิงห์บุรี,9,325,148,148,0.0,0
2024,สุพรรณบุรี,ดอนเจดีย์,31,0,0,58,1695.0,0
2024,สุพรรณบุรี,ด่านช้าง,17,0,0,82,0.0,0
2024,สุพรรณบุรี,บางปลาม้า,134,0,0,5888,1105.0,0
2024,สุพรรณบุรี,ศรีประจันต์,23,0,0,335,0.0,0
2024,สุพรรณบุรี,สองพี่น้อง,178,0,0,2760,6020.3,0
2024,สุพรรณบุรี,สามชุก,32,0,0,244,2964.0,0
2024,สุพรรณบุรี,หนองหญ้าไซ,37,0,0,34,2913.0,0
2024,สุพรรณบุรี,อู่ทอง,131,0,0,634,8140.0,0
2024,สุพรรณบุรี,เดิมบางนางบวช,43,0,0,165,2860.6,0
2024,สุพรรณบุรี,เมืองสุพรรณบุรี,78,0,0,2135,721.0,0
2024,สุราษฎร์ธานี,กาญจนดิษฐ์,145,16276,6124,0,0.0,0
2024,สุราษฎร์ธานี,คีรีรัฐนิคม,94,3450,1125,10,0.0,0
2024,สุราษฎร์ธานี,ชัยบุรี,8,28,7,7,0.0,0
2024,สุราษฎร์ธานี,ดอนสัก,43,1358,334,0,0.0,0
2024,สุราษฎร์ธานี,ท่าฉาง,55,185,64,0,0.0,0
2024,สุราษฎร์ธานี,ท่าชนะ,83,0,0,0,0.0,0
2024,สุราษฎร์ธานี,บ้านนาสาร,100,6646,2401,0,300.0,0
2024,สุราษฎร์ธานี,บ้านนาเดิม,26,2500,600,20,200.0,0
2024,สุราษฎร์ธานี,พนม,40,3329,1248,37,3.0,0
2024,สุราษฎร์ธานี,พระแสง,65,887,291,15,3854.0,0
2024,สุราษฎร์ธานี,พุนพิน,113,3000,1200,4,0.0,0
2024,สุราษฎร์ธานี,วิภาวดี,31,0,0,0,0.0,0
2024,สุราษฎร์ธานี,เกาะพะงัน,20,100,30,0,0.0,0
2024,สุราษฎร์ธานี,เกาะสมุย,53,28136,5635,0,0.0,0
2024,สุราษฎร์ธานี,เคียนซา,51,0,0,0,0.0,0
2024,สุราษฎร์ธานี,เมืองสุราษฎร์ธานี,129,8,2,0,0.0,0
2024,สุราษฎร์ธานี,เวียงสระ,66,2253,593,0,0.0,0
2024,สุราษฎร์ธานี,ไชยา,55,1829,415,0,0.0,1
2024,สุรินทร์,กาบเชิง,2,0,0,0,7.0,0
2024,สุรินทร์,ชุมพลบุรี,7,0,0,0,0.0,0
2024,สุรินทร์,ศีขรภูมิ,1,0,0,0,100.0,0
2024,สุโขทัย,กงไกรลาศ,149,4510,1593,235,1765.9,1
